Time_s,Input_Voltage_V,Output_Voltage_V
0.0596,0.180937775292832,-0.563294538266942
0.0597,0.158913239470492,-0.555733871422939
0.0598,0.132615285782001,-0.540283813300564
0.0599,0.105659882711463,-0.509712422523854
0.06,0.0773895813295674,-0.421285502550433
0.0601,0.0471469326428912,-0.378222581848523
0.0602,0.0155893854007719,-0.360800179386338
0.0603,-0.015639438200884,-0.349952268582849
0.0604,-0.0462108136837335,-0.342391603551079
0.0605,-0.0767821899754657,-0.336803285957618
0.0606,-0.105381220158015,-0.332858591205511
0.0607,-0.132994077586656,-0.329242621030397
0.0608,-0.157977139674149,-0.32661282454799
0.0609,-0.181316579783735,-0.324311752631803
0.061,-0.201040050702508,-0.322668129837905
0.0611,-0.217476276754331,-0.321353231604812
0.0612,-0.230625257785135,-0.320038333373516
0.0613,-0.240158269138607,-0.320038333373516
